cell_id	celltype	UMI_number	gene_number	individual	tissue	population	cluster	redefined_cluster
ery_eBM1_L9_bar3	ery	165659	6271	eBM1	eBM	e	Ery_C5	Ery3
ery_eBM1_L9_bar4	ery	4044	1699	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar9	ery	4387	1404	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar12	ery	13956	2434	eBM1	eBM	e	Ery_C3	Ery1
ery_eBM1_L9_bar13	ery	28019	3989	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar14	ery	2388	1208	eBM1	eBM	e	Ery_C2	Ery/Gra2
ery_eBM1_L9_bar15	ery	18556	2953	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar16	ery	3240	1456	eBM1	eBM	e	Ery_C2	Ery/Gra2
ery_eBM1_L9_bar17	ery	65881	4179	eBM1	eBM	e	Ery_C4	Ery2
ery_eBM1_L9_bar18	ery	49578	3476	eBM1	eBM	e	Ery_C4	Ery2
ery_eBM1_L9_bar19	ery	6057	2114	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar21	ery	20711	1648	eBM1	eBM	e	Ery_C4	Ery2
ery_eBM1_L9_bar22	ery	8671	2999	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar24	ery	3126	1358	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar25	ery	21806	4160	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar26	ery	32723	3849	eBM1	eBM	e	Ery_C3	Ery1
ery_eBM1_L9_bar27	ery	2806	1167	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar29	ery	21161	3125	eBM1	eBM	e	Ery_C3	Ery1
ery_eBM1_L9_bar30	ery	6577	2072	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar34	ery	14202	2829	eBM1	eBM	e	Ery_C5	Ery3
ery_eBM1_L9_bar35	ery	91505	6168	eBM1	eBM	e	Ery_C5	Ery3
ery_eBM1_L9_bar36	ery	210072	6571	eBM1	eBM	e	Ery_C5	Ery3
ery_eBM1_L9_bar38	ery	36930	2588	eBM1	eBM	e	Ery_C5	Ery3
ery_eBM1_L9_bar40	ery	4340	2049	eBM1	eBM	e	Ery_C1	Ery/Gra1
ery_eBM1_L9_bar41	ery	69923	4883	eBM1	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar49	ery	4047	1703	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar50	ery	6304	1869	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar54	ery	6246	2180	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar57	ery	5051	1442	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar58	ery	25733	1121	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar60	ery	4411	1917	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar61	ery	5058	2074	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L9_bar62	ery	6541	2244	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar63	ery	6302	2381	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar64	ery	7731	2025	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar65	ery	20700	2409	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L9_bar66	ery	38465	1866	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar67	ery	4189	1774	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar70	ery	4344	1600	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar71	ery	2950	1381	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar74	ery	4252	1707	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar77	ery	4992	2006	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar80	ery	6313	1674	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar81	ery	133400	3819	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L9_bar83	ery	29381	1668	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar84	ery	3135	1321	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar86	ery	6266	2111	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar89	ery	62229	3012	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar90	ery	88113	4001	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L9_bar91	ery	2777	1292	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar92	ery	2561	1127	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L9_bar94	ery	3113	1456	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L9_bar96	ery	56474	2170	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L10_bar1	ery	21603	2669	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L10_bar2	ery	13230	1861	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L10_bar4	ery	72506	5338	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar8	ery	9899	2109	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L10_bar10	ery	13354	3169	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar12	ery	5722	2148	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar14	ery	6589	2075	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar15	ery	35687	5511	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar16	ery	18742	4001	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar17	ery	6626	2321	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar19	ery	32463	3765	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar22	ery	31638	5641	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar25	ery	8059	2695	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar26	ery	31685	5564	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar27	ery	2476	1192	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar28	ery	3839	1792	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar29	ery	12315	3499	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar30	ery	14712	3786	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar32	ery	5153	1942	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar33	ery	9707	1159	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L10_bar37	ery	3392	1097	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar38	ery	10187	3090	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar39	ery	2231	1338	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar40	ery	9253	3204	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar41	ery	38760	7050	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar42	ery	16135	2982	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar44	ery	21901	1872	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar45	ery	3378	1570	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar47	ery	25167	5072	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar48	ery	5195	2190	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar49	ery	14002	3417	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar50	ery	18131	4083	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar52	ery	2624	1116	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar53	ery	4085	1943	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar56	ery	2017	1084	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar57	ery	25691	3250	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L10_bar58	ery	3340	1266	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L10_bar60	ery	13773	3761	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar62	ery	23536	4695	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar63	ery	79383	6010	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar64	ery	12838	3411	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar65	ery	17164	3432	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar66	ery	133227	5326	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar67	ery	6122	2324	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar69	ery	64174	4808	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L10_bar70	ery	10084	3034	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar71	ery	4630	1774	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar72	ery	3976	1705	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar74	ery	30494	3840	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar75	ery	5112	1897	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar77	ery	9236	2881	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar80	ery	4858	1877	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar81	ery	26272	4079	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar83	ery	2309	1215	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar84	ery	5323	2259	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar86	ery	25019	4515	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar87	ery	3122	1673	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar89	ery	38131	3898	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L10_bar91	ery	4677	2008	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L10_bar92	ery	18681	1800	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L10_bar94	ery	13840	3760	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar3	ery	10139	1183	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar10	ery	14792	1895	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L11_bar11	ery	7447	1363	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar15	ery	10622	3455	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar16	ery	9296	2583	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L11_bar17	ery	65591	3323	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar18	ery	93337	4496	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar20	ery	4059	1592	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar21	ery	13628	1729	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar22	ery	8834	3235	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar24	ery	7342	1368	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L11_bar25	ery	94444	4524	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar26	ery	9156	3392	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar29	ery	3655	1815	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar30	ery	4837	2104	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar33	ery	7749	1157	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar37	ery	11975	1052	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L11_bar38	ery	2803	1459	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar40	ery	2916	1496	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar41	ery	89509	6297	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar42	ery	68273	3651	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar44	ery	52573	2959	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar47	ery	8843	3368	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar48	ery	2310	1115	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar49	ery	7706	1939	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L11_bar50	ery	6360	2184	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar54	ery	11900	1079	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L11_bar57	ery	3361	1261	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar58	ery	7497	1462	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar60	ery	4029	1971	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar62	ery	6923	2681	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar63	ery	6631	2401	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar64	ery	4439	1891	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L11_bar65	ery	23392	2189	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar66	ery	67482	3699	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar67	ery	5777	1190	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar70	ery	3612	1658	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar71	ery	3154	1163	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar74	ery	75552	3895	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar77	ery	2396	1190	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar79	ery	39035	2164	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L11_bar82	ery	2412	1057	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L11_bar86	ery	6416	2491	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar89	ery	7429	2143	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L11_bar91	ery	4945	1411	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L11_bar94	ery	3250	1672	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L11_bar95	ery	24302	3372	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L12_bar1	ery	4938	1885	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar2	ery	6561	1920	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar4	ery	12040	2657	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar7	ery	10505	1608	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L12_bar9	ery	47339	4171	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L12_bar10	ery	11374	2688	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar11	ery	6459	1161	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar12	ery	7612	2667	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L12_bar15	ery	25509	5059	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar16	ery	18614	4341	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L12_bar17	ery	18398	2808	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar18	ery	9406	1971	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar22	ery	19908	4808	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar24	ery	4864	1722	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar25	ery	14887	2793	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar26	ery	23501	4874	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar27	ery	6422	1991	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar28	ery	2896	1388	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L12_bar29	ery	8660	3033	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar30	ery	9067	2922	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar35	ery	3257	1556	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar38	ery	5636	2240	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar40	ery	10694	3099	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar41	ery	34981	6394	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar42	ery	27308	4108	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar45	ery	3983	1565	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar47	ery	19565	4654	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar48	ery	7848	2434	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar49	ery	63778	4226	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L12_bar50	ery	23042	3183	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar52	ery	4262	1640	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar53	ery	2657	1405	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar54	ery	9801	2486	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar57	ery	8535	1775	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L12_bar60	ery	11436	3545	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar62	ery	14612	3836	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar63	ery	13762	3867	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar65	ery	15103	2327	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar66	ery	17347	2290	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar67	ery	6315	2098	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar68	ery	15550	3004	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar70	ery	9454	2919	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar71	ery	4049	1562	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar74	ery	9967	3007	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L12_bar77	ery	8494	2548	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar79	ery	76070	3502	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L12_bar80	ery	7476	2103	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar81	ery	17346	3591	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L12_bar83	ery	10225	1740	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L12_bar84	ery	8472	2113	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar86	ery	17269	4079	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar87	ery	3811	1720	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar89	ery	11845	3026	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L12_bar90	ery	7029	1793	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar91	ery	3510	1579	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar92	ery	4203	1300	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar93	ery	2088	1102	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar94	ery	10795	3402	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar95	ery	7083	2177	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L12_bar96	ery	6063	1849	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar1	ery	35684	2242	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L13_bar2	ery	8422	2388	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar3	ery	321157	4185	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar4	ery	7778	2603	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar9	ery	236222	3478	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar10	ery	165676	4900	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar14	ery	7822	2667	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar15	ery	64619	4026	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar16	ery	4845	1870	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L13_bar17	ery	33963	2344	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L13_bar18	ery	14576	2916	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar19	ery	200095	5347	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar22	ery	55589	4669	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L13_bar26	ery	50688	4933	eBM3	eBM	e	Ery_C3	Ery1
ery_eBM3_L13_bar27	ery	7471	2265	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar29	ery	5939	2306	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar33	ery	67226	3428	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar34	ery	3864	1163	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar35	ery	117450	3268	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar38	ery	7013	2327	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar40	ery	13515	3942	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar41	ery	150300	5762	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L13_bar42	ery	214580	3647	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar47	ery	8968	3271	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar49	ery	6722	2305	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar50	ery	4429	1995	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar51	ery	5917	2159	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar54	ery	12692	3724	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar55	ery	5641	2315	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar57	ery	3280	1372	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar59	ery	3258	1076	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L13_bar60	ery	7377	2716	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar61	ery	17761	4124	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar62	ery	10184	2973	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar63	ery	13597	3369	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar64	ery	6486	2469	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L13_bar65	ery	6039	2081	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar66	ery	24034	2458	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar67	ery	11493	3315	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar68	ery	15061	2832	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar70	ery	5432	2135	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar71	ery	8577	2732	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar72	ery	2333	1204	eBM3	eBM	e	Ery_C4	Ery2
ery_eBM3_L13_bar74	ery	7074	2156	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar77	ery	13370	3615	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar78	ery	3205	1390	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar79	ery	11803	2962	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar80	ery	10533	2842	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar82	ery	78059	1743	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar83	ery	36669	1969	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar84	ery	6169	2267	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar86	ery	8324	2360	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar87	ery	3491	1517	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar89	ery	9571	2660	eBM3	eBM	e	Ery_C2	Ery/Gra2
ery_eBM3_L13_bar90	ery	31877	2885	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar91	ery	76478	2591	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L13_bar92	ery	6666	1896	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L13_bar94	ery	7250	2204	eBM3	eBM	e	Ery_C1	Ery/Gra1
ery_eBM3_L14_bar1	ery	26261	1629	eBM3	eBM	e	Ery_C5	Ery3
ery_eBM3_L14_bar2	ery	98585	4206	eBM3	eBM	e	Ery_C5	Ery3
